CustomerID,order_count,total_spend,avg_order_value,first_purchase,last_purchase,customer_lifespan,purchase_frequency,Segment,total_spend_mean,total_spend_count,purchase_frequency_mean,customer_lifespan_mean,Segment_Label
17247,55,282.19,5.13,2011-11-24 15:21:00,2011-11-24 15:21:00,1,1650.0,2,938.09,286,1936.3,1.37,Low Value Regular
17248,69,318.65,4.62,2011-08-11 13:34:00,2011-08-11 13:34:00,1,2070.0,2,938.09,286,1936.3,1.37,Low Value Regular
17250,57,384.52,6.75,2011-03-23 16:45:00,2011-12-06 12:15:00,257,6.65,0,3180.78,1865,16.36,267.89,High Value Irregular
17251,39,283.28,7.26,2010-12-12 11:06:00,2010-12-12 11:06:00,1,1170.0,2,938.09,286,1936.3,1.37,Low Value Regular
17252,87,353.86,4.07,2011-06-06 16:41:00,2011-08-15 09:45:00,69,37.83,1,610.78,2179,273.52,29.71,Low Value Irregular
17253,18,178.26,9.9,2011-11-21 12:59:00,2011-11-21 12:59:00,1,540.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17254,112,272.44,2.43,2011-11-24 14:09:00,2011-12-05 12:46:00,10,336.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17255,78,298.41,3.83,2011-02-13 15:18:00,2011-10-30 12:18:00,258,9.07,0,3180.78,1865,16.36,267.89,High Value Irregular
17256,16,240.0,15.0,2011-01-31 14:53:00,2011-08-24 13:30:00,204,2.35,0,3180.78,1865,16.36,267.89,High Value Irregular
17259,124,603.37,4.87,2010-12-06 12:55:00,2011-07-14 15:01:00,220,16.91,0,3180.78,1865,16.36,267.89,High Value Irregular
17262,12,1253.36,104.45,2010-12-08 13:30:00,2011-10-18 12:56:00,313,1.15,0,3180.78,1865,16.36,267.89,High Value Irregular
17263,23,63.44,2.76,2011-05-15 14:32:00,2011-05-15 14:32:00,1,690.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17265,127,562.9,4.43,2011-06-12 12:00:00,2011-07-24 10:49:00,41,92.93,1,610.78,2179,273.52,29.71,Low Value Irregular
17266,80,310.64,3.88,2011-07-15 11:57:00,2011-12-07 14:12:00,145,16.55,1,610.78,2179,273.52,29.71,Low Value Irregular
17267,38,317.62,8.36,2011-08-04 17:19:00,2011-08-04 17:22:00,1,1140.0,2,938.09,286,1936.3,1.37,Low Value Regular
17268,6,763.64,127.27,2011-04-08 13:20:00,2011-08-24 10:06:00,137,1.31,1,610.78,2179,273.52,29.71,Low Value Irregular
17272,114,2148.63,18.85,2011-03-22 12:05:00,2011-10-28 16:37:00,220,15.55,0,3180.78,1865,16.36,267.89,High Value Irregular
17274,27,111.98,4.15,2011-11-04 13:16:00,2011-11-04 13:16:00,1,810.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17277,69,1065.35,15.44,2011-01-21 12:37:00,2011-04-26 12:47:00,95,21.79,1,610.78,2179,273.52,29.71,Low Value Irregular
17278,15,246.04,16.4,2011-04-12 13:10:00,2011-04-12 13:10:00,1,450.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17279,9,187.83,20.87,2011-10-13 11:58:00,2011-10-13 11:58:00,1,270.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17282,94,1703.41,18.12,2011-02-13 11:36:00,2011-08-01 14:29:00,169,16.69,0,3180.78,1865,16.36,267.89,High Value Irregular
17284,292,1652.58,5.66,2011-01-07 14:31:00,2011-10-10 14:38:00,276,31.74,0,3180.78,1865,16.36,267.89,High Value Irregular
17286,45,153.92,3.42,2011-11-18 12:47:00,2011-11-18 12:47:00,1,1350.0,2,938.09,286,1936.3,1.37,Low Value Regular
17287,124,1064.11,8.58,2010-12-02 12:22:00,2011-11-13 13:27:00,346,10.75,0,3180.78,1865,16.36,267.89,High Value Irregular
17288,142,1419.73,10.0,2010-12-16 13:33:00,2011-11-30 16:09:00,349,12.21,0,3180.78,1865,16.36,267.89,High Value Irregular
17289,111,944.41,8.51,2011-06-12 13:51:00,2011-11-08 12:01:00,148,22.5,0,3180.78,1865,16.36,267.89,High Value Irregular
17290,102,525.24,5.15,2011-11-23 15:53:00,2011-12-06 12:38:00,12,255.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17291,1,550.8,550.8,2011-02-04 13:04:00,2011-02-04 13:04:00,1,30.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17293,135,1875.11,13.89,2010-12-13 14:55:00,2011-12-01 14:37:00,352,11.51,0,3180.78,1865,16.36,267.89,High Value Irregular
17295,69,556.95,8.07,2011-10-06 12:22:00,2011-11-11 10:49:00,35,59.14,1,610.78,2179,273.52,29.71,Low Value Irregular
17297,51,131.78,2.58,2011-11-22 14:43:00,2011-11-22 14:43:00,1,1530.0,2,938.09,286,1936.3,1.37,Low Value Regular
17298,30,498.42,16.61,2011-08-07 12:21:00,2011-08-30 16:43:00,23,39.13,1,610.78,2179,273.52,29.71,Low Value Irregular
17299,57,669.11,11.74,2011-06-19 16:04:00,2011-11-28 12:01:00,161,10.62,0,3180.78,1865,16.36,267.89,High Value Irregular
17301,66,197.63,2.99,2011-11-18 13:43:00,2011-11-18 13:43:00,1,1980.0,2,938.09,286,1936.3,1.37,Low Value Regular
17302,79,1135.63,14.38,2011-02-07 10:14:00,2011-11-25 09:36:00,290,8.17,0,3180.78,1865,16.36,267.89,High Value Irregular
17303,53,250.04,4.72,2010-12-13 13:32:00,2010-12-13 13:32:00,1,1590.0,2,938.09,286,1936.3,1.37,Low Value Regular
17306,66,8631.31,130.78,2010-12-21 13:34:00,2011-11-29 12:14:00,342,5.79,0,3180.78,1865,16.36,267.89,High Value Irregular
17309,12,82.75,6.9,2011-09-05 15:20:00,2011-09-05 15:20:00,1,360.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17311,55,1384.85,25.18,2011-01-27 10:56:00,2011-09-22 14:11:00,238,6.93,0,3180.78,1865,16.36,267.89,High Value Irregular
17312,14,644.3,46.02,2011-07-03 13:12:00,2011-07-24 11:52:00,20,21.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17313,24,2328.84,97.04,2011-11-08 15:45:00,2011-11-08 15:45:00,1,720.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17314,131,2527.92,19.3,2011-01-31 11:25:00,2011-11-15 09:41:00,287,13.69,0,3180.78,1865,16.36,267.89,High Value Irregular
17315,473,6292.26,13.3,2010-12-17 12:24:00,2011-12-08 12:15:00,355,39.97,0,3180.78,1865,16.36,267.89,High Value Irregular
17317,9,2600.34,288.93,2011-09-11 12:45:00,2011-10-24 17:19:00,43,6.28,1,610.78,2179,273.52,29.71,Low Value Irregular
17320,73,1200.62,16.45,2010-12-06 15:38:00,2011-08-31 13:31:00,267,8.2,0,3180.78,1865,16.36,267.89,High Value Irregular
17321,107,700.86,6.55,2011-10-03 11:34:00,2011-12-01 13:41:00,59,54.41,1,610.78,2179,273.52,29.71,Low Value Irregular
17323,200,921.07,4.61,2011-02-20 14:38:00,2011-11-24 17:29:00,277,21.66,0,3180.78,1865,16.36,267.89,High Value Irregular
17324,50,990.23,19.8,2010-12-08 12:45:00,2011-11-22 10:34:00,348,4.31,0,3180.78,1865,16.36,267.89,High Value Irregular
17325,6,96.8,16.13,2011-03-04 13:09:00,2011-03-04 13:09:00,1,180.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17329,33,523.11,15.85,2011-01-28 15:29:00,2011-11-25 14:24:00,300,3.3,0,3180.78,1865,16.36,267.89,High Value Irregular
17330,6,363.9,60.65,2011-10-03 11:26:00,2011-11-17 08:56:00,44,4.09,1,610.78,2179,273.52,29.71,Low Value Irregular
17331,1,175.2,175.2,2011-08-08 11:55:00,2011-08-08 11:55:00,1,30.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17333,28,494.25,17.65,2011-09-15 10:11:00,2011-09-15 10:11:00,1,840.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17334,11,307.02,27.91,2011-02-04 09:03:00,2011-02-10 14:59:00,6,55.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17337,543,2027.87,3.73,2011-02-02 17:06:00,2011-07-11 14:55:00,158,103.1,0,3180.78,1865,16.36,267.89,High Value Irregular
17338,753,6643.93,8.82,2010-12-13 12:57:00,2011-11-22 14:23:00,344,65.67,0,3180.78,1865,16.36,267.89,High Value Irregular
17339,9,243.36,27.04,2010-12-09 14:44:00,2011-09-06 13:29:00,270,1.0,0,3180.78,1865,16.36,267.89,High Value Irregular
17340,407,12353.29,30.35,2010-12-08 15:56:00,2011-11-10 10:45:00,336,36.34,0,3180.78,1865,16.36,267.89,High Value Irregular
17341,183,781.36,4.27,2010-12-08 12:46:00,2011-07-06 12:33:00,209,26.27,0,3180.78,1865,16.36,267.89,High Value Irregular
17343,17,193.64,11.39,2010-12-19 15:07:00,2010-12-19 15:07:00,1,510.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17344,32,160.57,5.02,2011-10-24 12:56:00,2011-10-24 12:56:00,1,960.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17345,87,537.74,6.18,2011-05-27 12:26:00,2011-11-24 15:03:00,181,14.42,0,3180.78,1865,16.36,267.89,High Value Irregular
17346,500,2676.56,5.35,2010-12-01 14:34:00,2011-12-06 12:18:00,369,40.65,0,3180.78,1865,16.36,267.89,High Value Irregular
17347,1,228.96,228.96,2011-09-14 13:12:00,2011-09-14 13:12:00,1,30.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17348,215,1159.52,5.39,2011-02-15 10:49:00,2011-11-25 11:25:00,283,22.79,0,3180.78,1865,16.36,267.89,High Value Irregular
17349,9,110.75,12.31,2011-06-13 14:29:00,2011-06-13 14:29:00,1,270.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17350,71,1286.07,18.11,2011-10-19 16:05:00,2011-12-01 15:47:00,42,50.71,1,610.78,2179,273.52,29.71,Low Value Irregular
17351,27,587.15,21.75,2011-03-11 16:05:00,2011-11-03 18:45:00,237,3.42,0,3180.78,1865,16.36,267.89,High Value Irregular
17353,8,1740.0,217.5,2011-07-08 16:17:00,2011-08-02 17:19:00,25,9.6,1,610.78,2179,273.52,29.71,Low Value Irregular
17354,16,1393.06,87.07,2011-10-20 10:34:00,2011-10-20 10:34:00,1,480.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17356,19,178.22,9.38,2011-02-01 11:07:00,2011-02-01 11:07:00,1,570.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17357,45,388.14,8.63,2011-11-15 16:29:00,2011-11-15 16:30:00,1,1350.0,2,938.09,286,1936.3,1.37,Low Value Regular
17358,59,365.85,6.2,2010-12-19 14:16:00,2011-02-09 16:57:00,52,34.04,1,610.78,2179,273.52,29.71,Low Value Irregular
17359,15,127.86,8.52,2011-11-28 14:37:00,2011-11-28 14:37:00,1,450.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17360,132,585.79,4.44,2011-06-08 17:09:00,2011-11-22 13:11:00,166,23.86,0,3180.78,1865,16.36,267.89,High Value Irregular
17361,29,488.2,16.83,2011-02-21 09:55:00,2011-10-21 15:43:00,242,3.6,0,3180.78,1865,16.36,267.89,High Value Irregular
17362,35,312.23,8.92,2011-02-03 10:26:00,2011-04-14 14:43:00,70,15.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17364,411,4481.18,10.9,2011-01-12 16:57:00,2011-12-09 09:00:00,330,37.36,0,3180.78,1865,16.36,267.89,High Value Irregular
17365,468,4801.56,10.26,2011-01-11 12:11:00,2011-11-27 12:13:00,320,43.88,0,3180.78,1865,16.36,267.89,High Value Irregular
17367,34,168.4,4.95,2011-04-15 14:21:00,2011-04-15 14:21:00,1,1020.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17368,111,1912.67,17.23,2011-01-06 11:57:00,2011-11-16 15:26:00,314,10.61,0,3180.78,1865,16.36,267.89,High Value Irregular
17370,33,446.18,13.52,2011-06-23 11:50:00,2011-09-28 10:14:00,96,10.31,1,610.78,2179,273.52,29.71,Low Value Irregular
17371,87,423.89,4.87,2010-12-13 15:20:00,2011-11-22 13:30:00,343,7.61,0,3180.78,1865,16.36,267.89,High Value Irregular
17372,253,1342.68,5.31,2010-12-12 12:00:00,2011-10-30 11:37:00,321,23.64,0,3180.78,1865,16.36,267.89,High Value Irregular
17373,57,646.92,11.35,2011-01-31 11:46:00,2011-10-30 15:28:00,272,6.29,0,3180.78,1865,16.36,267.89,High Value Irregular
17374,28,495.77,17.71,2011-03-03 12:53:00,2011-05-05 09:05:00,62,13.55,1,610.78,2179,273.52,29.71,Low Value Irregular
17375,69,400.1,5.8,2010-12-13 15:16:00,2011-05-24 15:45:00,162,12.78,0,3180.78,1865,16.36,267.89,High Value Irregular
17376,24,203.2,8.47,2011-02-01 14:12:00,2011-09-30 12:36:00,240,3.0,0,3180.78,1865,16.36,267.89,High Value Irregular
17377,418,4100.92,9.81,2010-12-01 12:35:00,2011-11-16 11:17:00,349,35.93,0,3180.78,1865,16.36,267.89,High Value Irregular
17379,83,404.66,4.88,2011-11-28 13:56:00,2011-11-28 13:56:00,1,2490.0,2,938.09,286,1936.3,1.37,Low Value Regular
17381,109,20275.61,186.01,2010-12-02 12:58:00,2011-12-01 11:59:00,363,9.01,0,3180.78,1865,16.36,267.89,High Value Irregular
17382,2,65.4,32.7,2011-10-05 13:05:00,2011-10-05 13:05:00,1,60.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17383,51,199.29,3.91,2011-12-05 17:36:00,2011-12-05 17:36:00,1,1530.0,2,938.09,286,1936.3,1.37,Low Value Regular
17384,15,336.4,22.43,2011-05-04 16:07:00,2011-11-20 15:48:00,199,2.26,0,3180.78,1865,16.36,267.89,High Value Irregular
17385,47,261.11,5.56,2011-11-25 11:02:00,2011-11-25 11:02:00,1,1410.0,2,938.09,286,1936.3,1.37,Low Value Regular
17386,28,2686.42,95.94,2011-06-27 12:11:00,2011-12-02 11:28:00,157,5.35,0,3180.78,1865,16.36,267.89,High Value Irregular
17387,78,784.11,10.05,2011-11-06 11:25:00,2011-11-20 11:00:00,13,180.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17388,15,1259.56,83.97,2011-02-25 12:28:00,2011-09-23 10:31:00,209,2.15,0,3180.78,1865,16.36,267.89,High Value Irregular
17389,213,31833.68,149.45,2011-01-12 15:48:00,2011-12-09 09:38:00,330,19.36,0,3180.78,1865,16.36,267.89,High Value Irregular
17391,3,508.8,169.6,2011-06-28 12:21:00,2011-06-29 09:58:00,1,90.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17392,62,457.91,7.39,2010-12-16 19:04:00,2011-02-06 12:48:00,51,36.47,1,610.78,2179,273.52,29.71,Low Value Irregular
17394,4,203.87,50.97,2011-05-04 13:22:00,2011-05-04 13:22:00,1,120.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17396,27,7330.8,271.51,2010-12-03 09:45:00,2011-10-31 14:12:00,332,2.44,0,3180.78,1865,16.36,267.89,High Value Irregular
17397,92,696.41,7.57,2011-11-17 13:58:00,2011-11-17 14:08:00,1,2760.0,2,938.09,286,1936.3,1.37,Low Value Regular
17398,38,653.38,17.19,2011-03-29 13:04:00,2011-08-17 09:48:00,140,8.14,1,610.78,2179,273.52,29.71,Low Value Irregular
17400,213,2129.96,10.0,2010-12-21 17:16:00,2011-08-05 15:38:00,226,28.27,0,3180.78,1865,16.36,267.89,High Value Irregular
17402,59,2633.85,44.64,2010-12-05 13:53:00,2011-12-05 10:15:00,364,4.86,0,3180.78,1865,16.36,267.89,High Value Irregular
17403,33,281.62,8.53,2011-11-03 15:18:00,2011-11-03 15:18:00,1,990.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17404,198,31906.82,161.15,2010-12-14 13:28:00,2011-12-05 16:26:00,356,16.69,0,3180.78,1865,16.36,267.89,High Value Irregular
17405,82,1031.41,12.58,2011-07-12 14:17:00,2011-12-08 17:12:00,149,16.51,0,3180.78,1865,16.36,267.89,High Value Irregular
17406,113,2200.42,19.47,2010-12-08 10:35:00,2011-01-10 15:07:00,33,102.73,1,610.78,2179,273.52,29.71,Low Value Irregular
17408,2,32.65,16.32,2011-06-29 12:53:00,2011-06-29 12:53:00,1,60.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17409,13,771.85,59.37,2011-04-05 16:42:00,2011-06-08 10:36:00,63,6.19,1,610.78,2179,273.52,29.71,Low Value Irregular
17410,64,1214.72,18.98,2011-05-08 15:21:00,2011-11-23 15:46:00,199,9.65,0,3180.78,1865,16.36,267.89,High Value Irregular
17411,41,778.94,19.0,2011-03-23 13:44:00,2011-11-27 14:25:00,249,4.94,0,3180.78,1865,16.36,267.89,High Value Irregular
17412,66,1258.06,19.06,2010-12-02 16:29:00,2011-12-07 11:36:00,369,5.37,0,3180.78,1865,16.36,267.89,High Value Irregular
17414,6,778.0,129.67,2011-06-08 11:43:00,2011-10-27 12:13:00,141,1.28,1,610.78,2179,273.52,29.71,Low Value Irregular
17415,14,507.84,36.27,2011-09-21 12:50:00,2011-09-21 12:50:00,1,420.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17416,269,6893.42,25.63,2011-03-03 13:45:00,2011-11-10 12:47:00,251,32.15,0,3180.78,1865,16.36,267.89,High Value Irregular
17418,30,463.46,15.45,2011-01-20 11:39:00,2011-10-28 13:00:00,281,3.2,0,3180.78,1865,16.36,267.89,High Value Irregular
17419,206,4226.57,20.52,2010-12-07 15:03:00,2011-11-28 13:47:00,355,17.41,0,3180.78,1865,16.36,267.89,High Value Irregular
17420,30,598.83,19.96,2010-12-01 09:56:00,2011-10-20 14:52:00,323,2.79,0,3180.78,1865,16.36,267.89,High Value Irregular
17422,117,1979.37,16.92,2011-02-16 14:44:00,2011-11-23 13:27:00,279,12.58,0,3180.78,1865,16.36,267.89,High Value Irregular
17423,26,698.41,26.86,2011-05-06 09:14:00,2011-10-24 13:36:00,171,4.56,0,3180.78,1865,16.36,267.89,High Value Irregular
17425,43,759.17,17.66,2011-10-10 11:37:00,2011-11-20 15:30:00,41,31.46,1,610.78,2179,273.52,29.71,Low Value Irregular
17426,271,5037.26,18.59,2011-03-02 16:34:00,2011-12-01 18:07:00,274,29.67,0,3180.78,1865,16.36,267.89,High Value Irregular
17427,2,100.8,50.4,2011-09-29 11:29:00,2011-09-29 11:29:00,1,60.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17428,328,17256.85,52.61,2010-12-06 09:37:00,2011-12-09 09:45:00,368,26.74,0,3180.78,1865,16.36,267.89,High Value Irregular
17429,39,524.92,13.46,2011-05-05 09:53:00,2011-08-03 13:22:00,90,13.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17430,14,265.76,18.98,2010-12-09 13:05:00,2011-11-07 09:24:00,332,1.27,0,3180.78,1865,16.36,267.89,High Value Irregular
17431,43,403.3,9.38,2011-01-30 14:36:00,2011-01-30 14:36:00,1,1290.0,2,938.09,286,1936.3,1.37,Low Value Regular
17432,48,365.76,7.62,2011-11-02 17:30:00,2011-11-21 17:33:00,19,75.79,1,610.78,2179,273.52,29.71,Low Value Irregular
17433,54,303.16,5.61,2011-09-12 14:24:00,2011-09-12 14:24:00,1,1620.0,2,938.09,286,1936.3,1.37,Low Value Regular
17434,134,2373.82,17.72,2011-09-15 13:54:00,2011-12-07 13:16:00,82,49.02,1,610.78,2179,273.52,29.71,Low Value Irregular
17436,9,216.3,24.03,2011-04-27 11:33:00,2011-12-08 12:30:00,225,1.2,0,3180.78,1865,16.36,267.89,High Value Irregular
17438,17,388.45,22.85,2011-03-31 10:26:00,2011-03-31 10:26:00,1,510.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17440,5,186.42,37.28,2011-04-06 12:05:00,2011-07-06 11:54:00,90,1.67,1,610.78,2179,273.52,29.71,Low Value Irregular
17442,135,2248.56,16.66,2011-02-22 13:02:00,2011-11-03 09:17:00,253,16.01,0,3180.78,1865,16.36,267.89,High Value Irregular
17443,1,534.24,534.24,2011-05-04 10:47:00,2011-05-04 10:47:00,1,30.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17444,135,2940.04,21.78,2011-06-20 09:04:00,2011-07-15 12:05:00,25,162.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17446,9,120.9,13.43,2011-02-02 14:40:00,2011-06-16 10:42:00,133,2.03,1,610.78,2179,273.52,29.71,Low Value Irregular
17447,36,541.53,15.04,2011-09-29 10:10:00,2011-10-30 14:18:00,31,34.84,1,610.78,2179,273.52,29.71,Low Value Irregular
17449,277,2520.86,9.1,2010-12-15 10:57:00,2011-12-07 16:56:00,357,23.28,0,3180.78,1865,16.36,267.89,High Value Irregular
17450,337,194550.79,577.3,2010-12-07 09:23:00,2011-12-01 13:29:00,359,28.16,3,172508.53,8,120.11,337.25,High Value Regular
17451,100,1721.4,17.21,2011-08-26 11:54:00,2011-12-08 15:02:00,104,28.85,1,610.78,2179,273.52,29.71,Low Value Irregular
17453,19,486.72,25.62,2011-10-06 17:02:00,2011-11-22 09:42:00,46,12.39,1,610.78,2179,273.52,29.71,Low Value Irregular
17454,61,517.53,8.48,2010-12-15 10:54:00,2011-05-31 13:58:00,167,10.96,0,3180.78,1865,16.36,267.89,High Value Irregular
17455,8,131.7,16.46,2011-05-20 12:31:00,2011-05-20 12:31:00,1,240.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17456,17,249.86,14.7,2010-12-09 15:23:00,2010-12-09 15:23:00,1,510.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17457,19,1737.7,91.46,2011-01-04 14:33:00,2011-08-05 12:48:00,212,2.69,0,3180.78,1865,16.36,267.89,High Value Irregular
17458,54,316.5,5.86,2011-11-24 13:01:00,2011-11-24 13:01:00,1,1620.0,2,938.09,286,1936.3,1.37,Low Value Regular
17459,111,657.3,5.92,2011-10-10 17:00:00,2011-10-27 13:25:00,16,208.12,1,610.78,2179,273.52,29.71,Low Value Irregular
17460,29,622.43,21.46,2010-12-01 16:24:00,2011-09-06 15:04:00,278,3.13,0,3180.78,1865,16.36,267.89,High Value Irregular
17461,111,757.46,6.82,2011-11-10 12:01:00,2011-11-17 10:21:00,6,555.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17462,27,675.69,25.03,2011-02-28 17:01:00,2011-10-10 13:56:00,223,3.63,0,3180.78,1865,16.36,267.89,High Value Irregular
17463,215,1896.41,8.82,2011-01-30 15:48:00,2011-11-23 13:40:00,296,21.79,0,3180.78,1865,16.36,267.89,High Value Irregular
17464,9,289.96,32.22,2011-07-04 13:19:00,2011-07-04 13:19:00,1,270.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17466,41,763.28,18.62,2011-09-22 09:16:00,2011-11-29 13:15:00,68,18.09,1,610.78,2179,273.52,29.71,Low Value Irregular
17468,5,137.0,27.4,2011-11-25 12:52:00,2011-11-29 15:33:00,4,37.5,1,610.78,2179,273.52,29.71,Low Value Irregular
17469,88,1870.97,21.26,2011-05-19 08:55:00,2011-11-23 13:15:00,188,14.04,0,3180.78,1865,16.36,267.89,High Value Irregular
17470,78,1125.07,14.42,2010-12-07 09:57:00,2011-10-26 12:42:00,323,7.24,0,3180.78,1865,16.36,267.89,High Value Irregular
17472,181,710.29,3.92,2011-02-13 14:40:00,2011-06-01 14:57:00,108,50.28,1,610.78,2179,273.52,29.71,Low Value Irregular
17475,14,194.37,13.88,2011-09-21 14:55:00,2011-09-21 14:55:00,1,420.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17480,29,511.82,17.65,2011-09-23 11:39:00,2011-09-23 11:39:00,1,870.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17481,82,1255.59,15.31,2011-09-07 09:57:00,2011-12-06 12:28:00,90,27.33,1,610.78,2179,273.52,29.71,Low Value Irregular
17483,21,414.04,19.72,2011-06-09 19:40:00,2011-10-05 13:10:00,117,5.38,1,610.78,2179,273.52,29.71,Low Value Irregular
17486,24,396.87,16.54,2011-03-23 14:00:00,2011-03-23 14:00:00,1,720.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17489,29,376.64,12.99,2011-05-11 11:34:00,2011-10-12 08:56:00,153,5.69,0,3180.78,1865,16.36,267.89,High Value Irregular
17490,76,2092.32,27.53,2011-06-16 09:15:00,2011-12-09 09:08:00,175,13.03,0,3180.78,1865,16.36,267.89,High Value Irregular
17491,109,3558.87,32.65,2010-12-07 12:18:00,2011-12-08 16:18:00,366,8.93,0,3180.78,1865,16.36,267.89,High Value Irregular
17492,12,374.57,31.21,2011-04-05 15:21:00,2011-04-05 15:21:00,1,360.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17495,27,497.56,18.43,2011-11-01 12:06:00,2011-12-02 12:08:00,31,26.13,1,610.78,2179,273.52,29.71,Low Value Irregular
17496,10,271.05,27.1,2010-12-16 08:39:00,2010-12-16 08:39:00,1,300.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17498,17,272.22,16.01,2011-09-25 12:25:00,2011-09-25 12:25:00,1,510.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17499,40,622.88,15.57,2011-02-23 09:14:00,2011-02-23 09:14:00,1,1200.0,2,938.09,286,1936.3,1.37,Low Value Regular
17500,5,1138.0,227.6,2011-11-10 09:08:00,2011-11-22 14:25:00,12,12.5,1,610.78,2179,273.52,29.71,Low Value Irregular
17501,18,288.6,16.03,2011-05-03 09:46:00,2011-05-03 09:47:00,1,540.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17502,28,689.1,24.61,2011-11-10 16:39:00,2011-11-30 13:13:00,19,44.21,1,610.78,2179,273.52,29.71,Low Value Irregular
17503,38,558.96,14.71,2011-11-01 11:12:00,2011-12-07 09:18:00,35,32.57,1,610.78,2179,273.52,29.71,Low Value Irregular
17504,127,2997.03,23.6,2011-01-21 11:09:00,2011-05-17 12:59:00,116,32.84,1,610.78,2179,273.52,29.71,Low Value Irregular
17505,52,1145.84,22.04,2011-05-18 09:01:00,2011-07-01 12:50:00,44,35.45,1,610.78,2179,273.52,29.71,Low Value Irregular
17506,14,302.2,21.59,2011-09-25 11:39:00,2011-09-25 11:39:00,1,420.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17507,88,605.58,6.88,2011-02-03 18:08:00,2011-03-23 11:48:00,47,56.17,1,610.78,2179,273.52,29.71,Low Value Irregular
17508,22,387.31,17.6,2011-03-04 08:10:00,2011-03-04 08:10:00,1,660.0,1,610.78,2179,273.52,29.71,Low Value Irregular
17509,366,6115.14,16.71,2011-10-07 13:14:00,2011-10-13 10:26:00,5,2196.0,2,938.09,286,1936.3,1.37,Low Value Regular
